accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0.7074386477470398,0.626373827457428,0.7438239455223083,0.924645185470581,0.5,0.8265573978424072,0.5,1.0
0.7383052110671997,0.5651044249534607,0.7447347640991211,0.9855483770370483,0.5,0.7612869739532471,0.5,1.0
0.7438650131225586,0.5334779024124146,0.7452192306518555,0.9956129193305969,0.5,0.7990926504135132,0.5,1.0
0.7436733245849609,0.5125150680541992,0.7450753450393677,0.9956129193305969,0.5,0.7969807386398315,0.5,1.0
0.7488496899604797,0.4971280097961426,0.7503415942192078,0.9919999837875366,0.5,0.77215576171875,0.5,1.0
